ANG,LOV,JOY,SAD,ARO,VAL,DOM,MOD,IND,IMP,CON,SUB,POL,NEG,POS,EXP_COR,EXP_SPO,EXP_BN,EXP_QUIT,EXP_SEN,radioSilence,missingLinks,orgSilo,smelly,quitter,project
0.004979253,0.240248963,0.069709544,0.097095436,0.903774001,1.345445925,1.341545456,0.70819,0.857676349,0.019502075,0.121576763,0.001244813,0.616182573,-0.251938278,0.210223077,4,0,0,0,45.17181223,0,1,1,1,0,Hive
0.01459854,0.124087591,0.160583942,0.386861314,0.954613263,1.482196346,1.460466349,0.533893431,0.540145985,0.065693431,0.394160584,0,0.547445255,-0.149583333,0.195988542,0,0,3,0,139.6225043,1,0,0,1,0,OFBiz
0,0.2,0,0.2,1.046793646,1.611468274,1.56896824,0.66308,0.4,0.2,0.4,0,0.8,-0.0393,0.123766667,0,0,0,0,30.4,0,0,0,0,0,OFBiz
0,0.101694915,0.033898305,0.254237288,0.932204917,1.410271096,1.411886429,0.615528814,0.610169492,0.050847458,0.305084746,0.033898305,0.525423729,-0.3038,0.240885714,0,0,0,0,0,0,1,1,1,0,Camel
0.01953602,0.06959707,0.083028083,0.249084249,0.952426677,1.38614762,1.39736866,0.601613187,0.68009768,0.042735043,0.273504274,0.003663004,0.526251526,-0.140544099,0.20314196,2,0,0,0,11.11333267,0,1,1,1,0,HBase
0.00729927,0.094890511,0.065693431,0.313868613,0.988418282,1.44438342,1.472905853,0.582371701,0.554744526,0.065693431,0.379562044,0,0.416058394,-0.160067959,0.192525419,0,0,0,0,33.45985401,0,0,0,0,0,Wicket
0,0.051948052,0.025974026,0.311688312,1.05036991,1.573159104,1.589599865,0.465397403,0.493506494,0.038961039,0.441558442,0.025974026,0.584415584,-0.107210526,0.165347222,0,0,0,0,31.09090909,0,0,0,0,0,OFBiz
0.014285714,0.085714286,0.085714286,0.142857143,0.914421453,1.365440193,1.362268327,0.644254286,0.814285714,0.028571429,0.157142857,0,0.357142857,-0.244038889,0.261124,0,0,0,0,15.55652174,0,0,0,0,0,Hadoop Map/Reduce
0,0.1,0.1625,0.275,0.909219581,1.371363428,1.362669548,0.62502125,0.775,0.025,0.1625,0.0375,0.4375,-0.136773333,0.2559675,0,0,0,0,46.75,0,0,0,0,0,Hadoop Common
0.014492754,0.126811594,0.065217391,0.282608696,1.098850268,1.610177626,1.62278011,0.641421014,0.594202899,0.09057971,0.311594203,0.003623188,0.489130435,-0.195829032,0.207062931,0,0,0,0,0,0,1,1,1,0,Hive
0.043478261,0.086956522,0.086956522,0.304347826,0.860785762,1.312896848,1.292507022,0.365904348,0.47826087,0,0.52173913,0,0.565217391,-0.1458,0.19435,0,0,1,0,16.12657005,0,0,0,0,0,Hadoop Common
0,0,1,0,1.08,1.7218182,1.7540909,-0.2083,0,0,1,0,1,0,0.2092,0,0,0,0,120,0,0,0,0,0,OFBiz
0.005154639,0.020618557,0.046391753,0.180412371,0.838277062,1.23290391,1.230291504,0.566765938,0.628865979,0.056701031,0.309278351,0.005154639,0.515463918,-0.119616219,0.166457798,1,0,0,0,76.12292022,0,1,1,1,0,Wicket
0,0,0,0.333333333,0.69360198,1.0575948,1.065761043,0.607133333,0.333333333,0,0.666666667,0,0.333333333,-0.25835,0.1097,0,0,1,0,21.33333333,0,0,0,0,0,Hadoop Common
0,0.04,0.08,0.2,0.958699209,1.449955781,1.453944301,0.577391108,0.6,0.08,0.32,0,0.2,-0.1125,0.197610043,0,0,0,0,15.81913043,0,0,0,0,0,Wicket
0.036971831,0.087588028,0.086267606,0.302376761,0.948594157,1.404576383,1.40711056,0.530608319,0.518926056,0.045774648,0.432658451,0.002640845,0.539612676,-0.129261277,0.192826036,1,0,2,0,15.37636397,0,0,0,0,0,Hadoop Common
0,0.5,0,0.5,1.2791944,1.87756655,1.9110299,0.5375,1,0,0,0,1,0,0.2375,0,0,2,0,42,0,0,0,0,0,OFBiz
0.023809524,0.119047619,0.119047619,0.357142857,1.079831537,1.573960864,1.57527296,0.454421429,0.619047619,0.119047619,0.261904762,0,0.5,-0.196266667,0.288846667,0,0,0,0,40.07142857,0,1,1,1,0,Camel
0,0,0,0.2,1.17421103,1.6637601,1.7024795,0.45734,0.4,0,0.6,0,0.4,-0.122333333,0.4167,0,0,0,0,56,0,0,0,0,0,Hadoop Common
0.111111111,0.055555556,0.055555556,0.222222222,1.026313974,1.481536644,1.51473348,0.428175443,0.611111111,0,0.333333333,0.055555556,0.722222222,-0.115836943,0.144535697,0,0,0,0,11,0,0,0,0,0,Wicket
0,0.19047619,0.142857143,0.53968254,1.055331845,1.539352415,1.560317817,0.513593651,0.476190476,0.015873016,0.507936508,0,0.698412698,-0.141825,0.195336538,0,0,8,0,90.67659312,0,0,0,0,0,OFBiz
0.020945413,0.02654042,0.043684097,0.207230471,0.862436683,1.279529649,1.278187439,0.599203192,0.68352342,0.051072376,0.261459006,0.003945198,0.24438706,-0.166173262,0.220220927,14,0,0,0,70.40750188,0,1,1,1,0,Cassandra
0,0,0.333333333,0.333333333,0.741183377,1.162014027,1.17843822,0.291733333,0.666666667,0.333333333,0,0,0.666666667,-0.10625,0.0952,0,0,0,0,9,0,0,0,0,0,Hadoop HDFS
0.028301887,0.25,0.268867925,0.245283019,0.954114317,1.436754947,1.443318259,0.626146698,0.594339623,0.047169811,0.353773585,0.004716981,0.716981132,-0.141491304,0.1960776,0,0,0,0,5.026315789,1,1,1,1,0,Hadoop Common
0.010764263,0.168998924,0.167922497,0.165769645,0.958276796,1.416589181,1.412131299,0.660795048,0.679224973,0.041980624,0.277717976,0.001076426,0.665231432,-0.172240945,0.237017495,0,0,0,0,59.73059298,0,1,1,1,0,Hive
0.017391304,0.113043478,0.156521739,0.365217391,0.972787768,1.513376809,1.487107403,0.518570435,0.530434783,0.052173913,0.417391304,0,0.556521739,-0.15063125,0.199497561,0,0,11,0,36.70464809,1,0,0,1,0,OFBiz
0.010309278,0.134020619,0.034364261,0.137457045,1.042082215,1.600862684,1.592283086,0.626362645,0.75257732,0.065292096,0.178694158,0.003436426,0.432989691,-0.184036277,0.197274508,0,0,0,0,22.47955487,0,1,1,1,0,Wicket
0.067647059,0.079411765,0.076470588,0.326470588,1.029495189,1.559890545,1.545862424,0.413813235,0.423529412,0.044117647,0.514705882,0.017647059,0.491176471,-0.10112,0.199480402,0,0,6,0,60.89878354,1,0,0,1,0,OFBiz
0,0.6,0.233333333,0,0.753591442,1.124767107,1.129660479,0.754063333,0.866666667,0.033333333,0.066666667,0.033333333,0.433333333,-0.1875,0.169226087,0,0,0,0,86.8,0,0,0,0,0,OFBiz
0,0.064516129,0,0.129032258,0.467811358,0.709566208,0.706886435,0.814193548,0.774193548,0.032258065,0.161290323,0.032258065,0.35483871,-0.32085,0.091933333,0,0,0,0,27.5483871,0,0,0,0,0,OFBiz
0.017857143,0.053571429,0.035714286,0.071428571,0.989917263,1.488888554,1.505273092,0.511352489,0.696428571,0.017857143,0.267857143,0.017857143,0.535714286,-0.16848611,0.211760088,0,0,0,0,7.357142857,0,0,0,0,0,Wicket
0,0,0,0,1.466087,2.2,2.3504348,0.75,1,0,0,0,0,0,0.5,0,0,2,0,3,0,0,0,0,0,Hadoop Common
0,0.666666667,0.333333333,1.333333333,0.768651003,1.113231763,1.130847722,0.569222222,0.333333333,0,0.666666667,0,0.222222222,-0.0435,0.159157143,0,0,0,0,57.77777778,0,0,0,0,0,OFBiz
0.052631579,0.052631579,0,0.105263158,0.986153626,1.5086938,1.513652558,0.5096,0.421052632,0,0.578947368,0,0.894736842,0,0.179658824,0,0,0,0,30.31578947,1,0,0,1,0,Hadoop Common
0.014806378,0.23625122,0.091116173,0.299707127,0.882511352,1.309056446,1.324955829,0.608664611,0.664985356,0.056296778,0.270582493,0.008135373,0.383826879,-0.157297167,0.209443222,23,0,23,0,67.10714522,1,0,0,1,0,OFBiz
0,0.333333333,0,0,1.10222221,1.901777767,1.7717778,0.472233333,0.333333333,0,0.666666667,0,0.666666667,-0.1,0.29,0,0,1,0,30,0,0,0,0,0,Hadoop Common
0,0,0,0.272727273,0.948621974,1.402814828,1.381304493,0.560781818,0.454545455,0.181818182,0.363636364,0,0.272727273,-0.154066667,0.2891,0,0,0,0,102.8181818,0,0,0,1,0,Hadoop Common
0,0,0,2,1.5354545,1.8045454,2.090909,1,1,0,0,0,1,0,0.5,0,0,0,1,36,0,0,0,0,0,Hibernate ORM
0.003378378,0.054054054,0.037162162,0.189189189,1.018067635,1.470931944,1.475002523,0.576407458,0.557432432,0.057432432,0.378378378,0.006756757,0.435810811,-0.184840809,0.210467432,0,0,0,0,47.54076665,0,0,0,0,0,Hibernate ORM
0.25,0.75,0.25,0.75,0.965981228,1.52505875,1.50153915,0.38785,0,0.25,0.75,0,0.75,0,0.15275,0,0,0,0,33,0,0,0,0,0,Hadoop Common
0.01625,0.16125,0.09625,0.29375,0.861444242,1.265151008,1.270381913,0.578136875,0.6875,0.04875,0.26125,0.0025,0.48,-0.172066265,0.226603044,4,0,9,0,41.4221568,1,1,1,1,0,Hadoop Common
0.013029316,0.118892508,0.154723127,0.17752443,0.891633536,1.349433971,1.326915489,0.589727199,0.690553746,0.066775244,0.241042345,0.001628664,0.568403909,-0.168121795,0.285879592,1,0,0,1,53.76637671,0,0,0,0,0,Hive
0,0.269662921,0.02247191,0.202247191,0.954322327,1.397574189,1.417360935,0.684238202,0.662921348,0.011235955,0.325842697,0,0.494382022,-0.151330769,0.20815,0,0,8,0,58.35557898,0,0,0,0,0,OFBiz
0,0,0,0.2,1.17421103,1.6637601,1.7024795,0.45734,0.4,0,0.6,0,0.4,-0.122333333,0.4167,0,0,0,0,36,0,0,0,0,0,Hadoop Common
0.040871935,0.059945504,0.049046322,0.247956403,1.033219117,1.54650957,1.558524923,0.458606339,0.602179837,0.073569482,0.316076294,0.008174387,0.498637602,-0.183382319,0.220596016,9,0,0,1,107.1845298,0,0,0,0,0,Wicket
0,0.092592593,0.074074074,0.148148148,0.974418137,1.428915903,1.438116004,0.44449194,0.685185185,0,0.314814815,0,0.425925926,-0.183928571,0.282036497,3,0,0,2,46.00388231,0,1,1,1,0,Hibernate ORM
0.032786885,0.196721311,0.163934426,0.262295082,1.108207881,1.696941183,1.697141002,0.594709836,0.508196721,0.032786885,0.459016393,0,0.590163934,-0.086475,0.2031525,0,0,0,0,69.70491235,0,0,0,0,0,OFBiz
0.003960396,0.110891089,0.04950495,0.291089109,0.904815948,1.32949483,1.335105449,0.519418614,0.59009901,0.051485149,0.352475248,0.005940594,0.457425743,-0.143084416,0.214581169,10,0,12,0,27.78810218,1,1,1,1,0,OFBiz
0,0,0,0,0.8759701,1.1402985,1.0113432,0.75,0,1,0,0,0,0,0.13636364,0,0,0,0,52,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.6258929,0.8576786,0.9467857,0.75,1,0,0,0,0,-0.16666667,0,0,0,0,0,12,0,0,0,0,0,Hibernate ORM
0.022522523,0.184684685,0.081081081,0.283783784,0.914313525,1.339115306,1.347171421,0.625717117,0.774774775,0.022522523,0.202702703,0,0.567567568,-0.202861404,0.22487191,0,0,0,0,30.52104051,0,0,0,0,0,Hive
0.015817223,0.094903339,0.057996485,0.259226714,0.893454411,1.303633841,1.308481598,0.582699912,0.631810193,0.024604569,0.340949033,0.002636204,0.411247803,-0.159277934,0.20498454,5,0,8,0,88.53164863,1,1,1,1,0,Hadoop Common
0,0.052631579,0,0.157894737,1.363518977,2.058014126,2.053953037,0.8295,0.947368421,0.052631579,0,0,0.157894737,-0.386685714,0.206666667,0,0,0,0,55.47368421,1,0,0,1,0,OFBiz
0.038461538,0.192307692,0.192307692,0.461538462,0.969708488,1.380837973,1.366812557,0.463215385,0.615384615,0.038461538,0.346153846,0,0.384615385,-0.0958,0.243773333,0,0,0,0,0,1,0,0,1,0,Hadoop HDFS
0,0,0,0,0.785929452,1.1700297,1.23119188,0.66666,1,0,0,0,0.2,-0.2719,0.6,0,0,0,0,7,0,0,0,0,0,Camel
0.020527859,0.085043988,0.114369501,0.184750733,0.913519042,1.35072754,1.353015104,0.592124633,0.62170088,0.032258065,0.33431085,0.011730205,0.551319648,-0.126613636,0.245336517,0,0,0,0,18.14537076,0,0,0,0,0,Hive
0,0,0,0.333333333,0.609812437,0.925050453,0.9107143,0.708333333,0.666666667,0,0.333333333,0,0,-0.5,0.1333,0,0,1,0,3.333333333,0,0,0,0,0,Hadoop HDFS
0.1,0.1,0,0.1,1.06737909,1.44124706,1.49244071,0.71074,0.7,0,0.3,0,0.6,-0.0101,0.066725,0,0,0,0,6.428571429,0,0,0,0,0,Hadoop Common
0,0,0,0.25,1.366375608,2.014834297,2.080016758,0.685541667,0.833333333,0,0.166666667,0,0.333333333,-0.1334,0.27515,0,0,10,0,14.56428571,1,0,0,1,0,OFBiz
0,0.25,0.125,0.25,1.089665175,1.492756688,1.50103795,0.7556875,0.625,0.25,0.125,0,0.5,0,0.475,0,0,0,0,6.875,0,0,0,0,0,OFBiz
0,0.214285714,0.119047619,0,1.071497154,1.66954092,1.614775931,0.788307143,0.904761905,0,0.095238095,0,0.452380952,-0.162728571,0.209342857,0,0,1,0,43.33333333,0,0,0,0,0,OFBiz
0,0,0,1,0.706722735,1.05929015,1.0827368,0.3053,0,0,1,0,1,0,0.23,0,0,0,0,8,0,0,0,0,0,OFBiz
0.020462046,0.106270627,0.132673267,0.259405941,0.926704676,1.376713845,1.373313263,0.547301782,0.604620462,0.04290429,0.349834983,0.002640264,0.611881188,-0.16047,0.237629875,0,0,0,0,60.14345687,0,0,0,0,0,HBase
0.018867925,0.009433962,0.047169811,0.330188679,1.03738256,1.474103054,1.470504228,0.494283019,0.452830189,0.075471698,0.471698113,0,0.424528302,-0.142551613,0.203602326,0,0,1,0,8.696151661,1,0,0,1,0,Hadoop HDFS
0.01141925,0.106035889,0.044045677,0.174551387,1.018228099,1.461355137,1.464167761,0.711050897,0.794453507,0.042414356,0.158238173,0.004893964,0.406199021,-0.158994444,0.218515451,0,0,0,0,4.339314845,0,0,0,0,1,Harmony
0,0,0,0,0.816707665,1.08629783,1.1907104,0.8068,0.5,0,0.5,0,0.5,0,0.04,0,0,1,0,27,0,0,0,0,0,Hadoop Common
0.03640416,0.076523031,0.121842496,0.180534918,0.982243977,1.462745702,1.44369773,0.630992348,0.696136701,0.041604755,0.258543834,0.00371471,0.506686478,-0.159648899,0.254508529,3,0,2,2,52.05345352,0,0,0,0,0,Hadoop Common
0.025195482,0.089487402,0.119895743,0.315377932,0.878433341,1.291882109,1.299649064,0.57811894,0.522154648,0.034752389,0.438748914,0.004344049,0.536055604,-0.1480875,0.175758727,7,0,7,0,140.2184524,1,1,1,1,0,Hadoop Common
0,0.333333333,0,0.333333333,1.154245467,1.774903433,1.727501067,0.6024,0,0,0.666666667,0.333333333,0.666666667,-0.1,0.08815,0,0,0,0,230,0,0,0,0,0,OFBiz
0.090909091,0,0.090909091,0.545454545,1.433090861,2.119292709,2.119223245,0.478890909,0.545454545,0,0.454545455,0,0.454545455,-0.2489,0.2025,0,0,0,0,119.330303,0,0,0,0,0,OFBiz
0.043478261,0,0.173913043,0.304347826,0.893296845,1.368429976,1.370296287,0.703404348,0.52173913,0,0.47826087,0,0.391304348,-0.12434,0.11145,0,0,2,0,60.17805896,1,0,0,1,0,OFBiz
0,0,0,0,1.4660714,2.1939285,2.247857,0.10714286,0,0,1,0,0,-0.0625,0,0,0,0,0,30,0,0,0,0,0,Hibernate ORM
0,0,0.2,0.2,0.68235708,0.99901297,1.036827448,0.57546,0.4,0.2,0.4,0,0,-0.1583,0.1,0,0,0,0,17.6,0,0,0,0,0,Cassandra
0,0.307692308,0.076923077,0.307692308,1.133718792,1.673094146,1.625826592,0.505496748,0.384615385,0.153846154,0.461538462,0,0.615384615,-0.205092593,0.17720794,0,0,0,0,76.17948718,0,1,1,1,0,Hibernate ORM
0.017563956,0.021382207,0.045819015,0.239022528,0.778850338,1.13433825,1.133261619,0.594857847,0.711340206,0.043528064,0.241313478,0.003818251,0.202749141,-0.170933595,0.224683072,0,0,0,0,33.61795231,0,1,1,1,0,Cassandra
0,0.0625,0.125,0.6875,1.061559321,1.629099413,1.600798666,0.6009625,0.75,0,0.25,0,0.625,-0.071725,0.1594,0,0,2,0,17,0,0,0,0,0,Hadoop Common
0.02,0.26,0,0.32,0.632598964,0.939070413,0.938798125,0.68993,0.7,0.02,0.28,0,0.44,-0.079166667,0.241142857,0,0,0,0,95.55805975,0,0,0,0,0,OFBiz
0,0,0,0,1.3947431,1.9887484,1.9751845,-0.1607,1,0,0,0,0.5,0,0.2652,0,0,1,0,27.5,0,0,0,0,0,Hadoop Common
0,0.004784689,0.014354067,0.162679426,0.887311418,1.354635318,1.325662024,0.622983732,0.564593301,0.081339713,0.354066986,0,0.631578947,-0.167488,0.26124955,0,0,0,0,39.06032905,0,0,0,0,0,ZooKeeper
0.105263158,0.131578947,0.105263158,0.368421053,0.90852494,1.353961713,1.344460068,0.426352632,0.368421053,0.026315789,0.605263158,0,0.710526316,-0.090666667,0.249159091,0,0,0,0,0,1,0,0,1,0,Hadoop Common
0,0,0,0,0.355,0.63875,0.55,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Hadoop HDFS
0,0,0.019021739,0.173913043,0.932704102,1.392448511,1.371695297,0.523411957,0.47826087,0.04076087,0.475543478,0.005434783,0.695652174,-0.125095385,0.244224268,0,0,0,1,51.87952988,0,1,1,1,0,ZooKeeper
0,0.125,0,0,0.79616663,1.226604773,1.242053294,0.66765,0.625,0,0.375,0,0.375,-0.2,0.20095,0,0,0,0,55,0,0,0,0,0,OFBiz
0,0.5,0,0,0.964704717,1.429240338,1.463301977,0.827383333,0.833333333,0,0.166666667,0,0.833333333,0,0.1618,0,0,0,0,10,0,0,0,0,0,Hadoop Common
0,0.333333333,0,0.333333333,0.88566535,1.388523367,1.374840467,0.756933333,0.333333333,0,0.666666667,0,0.666666667,0,0.375,0,0,3,0,31,0,0,0,0,0,OFBiz
0,0,0,0,0.92544118,1.45477945,1.36558825,0.875,1,0,0,0,1,0,0.1364,0,0,1,0,19.5,0,0,0,0,0,OFBiz
0,0.123076923,0.030769231,0.184615385,0.902230507,1.344925248,1.326448297,0.64002,0.738461538,0.046153846,0.215384615,0,0.384615385,-0.157628571,0.187143333,0,0,0,0,24.84444444,0,0,0,0,0,Hadoop Common
0,0.19047619,0.142857143,0.53968254,1.055331845,1.539352415,1.560317817,0.513593651,0.476190476,0.015873016,0.507936508,0,0.698412698,-0.141825,0.195336538,0,0,7,0,74.24802169,0,0,0,0,0,OFBiz
0.018126888,0.072507553,0.090634441,0.256797583,0.944692426,1.383346675,1.375488284,0.597914904,0.66163142,0.066465257,0.269889225,0.002014099,0.549848943,-0.154258046,0.236746032,0,0,0,0,81.28096677,0,0,0,0,0,HBase
0,0.2,0.2,0,0.698676368,1.03842804,1.04943725,0.563636356,0.6,0,0.4,0,0.8,-0.025000002,0.158333333,0,0,0,0,91.2,0,1,1,1,0,Wicket
0.011627907,0.11627907,0.081395349,0.244186047,0.891123652,1.340916833,1.326781561,0.536008388,0.569767442,0.046511628,0.38372093,0,0.639534884,-0.116051138,0.196492974,0,0,0,0,54.05063291,0,0,0,0,0,Wicket
0,0.5,0,0.25,1.133552325,1.770581525,1.731519425,0.5278,0.5,0,0.5,0,0.5,0,0.2189,0,0,1,0,63.75,0,0,0,0,0,OFBiz
0,0.4,0.133333333,0.066666667,1.080601839,1.615719533,1.563375673,0.753886667,0.733333333,0,0.266666667,0,0.666666667,-0.1422,0.315555556,0,0,0,0,9.6,0,0,0,0,0,Hadoop Common
0,0.05,0,0,0.562257315,0.874135329,0.844889006,0.816345,1,0,0,0,0.35,-0.08255,0.161028571,0,0,0,0,20.2,0,0,0,0,0,Hadoop Common
0,0.333333333,0,0.666666667,0.776408033,0.9745593,1.048771267,0.4398,1,0,0,0,0.333333333,-0.29165,0,0,0,1,0,80,0,0,0,0,0,OFBiz
0.016666667,0.111111111,0.066666667,0.255555556,1.091728279,1.558977987,1.634168013,0.599631111,0.666666667,0.066666667,0.266666667,0,0.472222222,-0.202194737,0.2074825,3,0,0,0,106.3289414,0,1,1,1,0,Camel
0,0.392857143,0.107142857,0.178571429,0.820852633,1.201171878,1.190506186,0.5907,0.75,0.071428571,0.178571429,0,0.535714286,-0.173575,0.242215,0,0,0,0,67.12429194,0,0,0,0,0,OFBiz
0.037037037,0.111111111,0.074074074,0.296296296,1.076809859,1.570083563,1.563156634,0.555066667,0.592592593,0.074074074,0.333333333,0,0.666666667,-0.25718,0.248286667,0,0,4,0,14.86111111,0,0,0,0,0,OFBiz
0,0,0,0.2,0.76150324,1.11393478,1.11501076,0.65314,0.8,0,0.2,0,0.4,-0.1068,0.32215,0,0,1,0,57,0,0,0,0,0,OFBiz
0,0.094827586,0.060344828,0.198275862,1.071229458,1.633915206,1.625982547,0.591219828,0.568965517,0.043103448,0.387931034,0,0.525862069,-0.123827778,0.211581967,0,0,0,0,2.362068966,0,0,0,0,0,Camel
0,0,0,0,0.789451285,1.2275306,1.2247052,0.26984125,0.5,0,0.5,0,0,0,0.074305555,0,0,0,0,12,0,0,0,0,0,Hibernate ORM
0.020637899,0.251407129,0.08630394,0.240150094,0.998325413,1.512604074,1.522604138,0.516836961,0.459662289,0.198874296,0.330206379,0.011257036,0.61163227,-0.129070093,0.209266434,0,0,0,0,52.34218892,0,0,0,0,0,OFBiz
0.050505051,0.161616162,0.04040404,0.282828283,1.214652978,1.790467578,1.823812542,0.678580808,0.616161616,0.151515152,0.232323232,0,0.474747475,-0.148463158,0.217647059,0,0,0,0,79.2459596,0,0,0,0,0,OFBiz
0.019230769,0.019230769,0.076923077,0.230769231,1.018378409,1.475583081,1.489104071,0.591311538,0.557692308,0.076923077,0.365384615,0,0.538461538,-0.12513125,0.159990909,0,0,3,0,66.23484302,1,0,0,1,0,Hadoop Common
0,1,0,0,0.80333334,1.0086666,1.1673334,1,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,Hibernate ORM
0.007633588,0.145038168,0.06870229,0.282442748,0.903453233,1.347039038,1.345791988,0.613467939,0.595419847,0.015267176,0.389312977,0,0.610687023,-0.1121625,0.188426389,0,0,0,0,84.09160305,0,0,0,0,0,Camel
0.032786885,0.196721311,0.163934426,0.262295082,1.108207881,1.696941183,1.697141002,0.594709836,0.508196721,0.032786885,0.459016393,0,0.590163934,-0.086475,0.2031525,0,0,3,0,111.3442566,1,0,0,1,0,OFBiz
0.333333333,0,0.333333333,1,0.675728398,0.90269869,0.878287875,0.675933333,1,0,0,0,0,-0.0048,0.03,0,0,0,0,50,0,0,0,0,0,OFBiz
0,0,0,0.444444444,0.996621429,1.399668372,1.447858944,0.565966667,0.555555556,0.111111111,0.333333333,0,0.444444444,-0.175,0.088275,0,0,0,0,56,0,0,0,0,0,Hadoop Common
0.1,0.1,0,0.1,1.06737909,1.44124706,1.49244071,0.71074,0.7,0,0.3,0,0.6,-0.0101,0.066725,0,0,0,0,54.42857143,0,0,0,0,0,Hadoop Common
0,0,0,0,0.95476925,1.4863564,1.502580275,0.30995,0.75,0,0.25,0,0,-0.125,0.249333333,0,0,1,0,38.25,0,0,0,0,0,Hadoop Common
0.008264463,0.371900826,0.049586777,0.26446281,1.136627807,1.712652713,1.723934079,0.54371405,0.520661157,0.082644628,0.371900826,0.024793388,0.67768595,-0.12964,0.21782716,0,0,5,0,35.43065456,0,0,0,0,0,OFBiz
0,0.5,0.25,0.75,1.092455603,1.49306664,1.549244425,0.6875,1,0,0,0,0.5,-0.325,0.6,0,0,0,0,58.5,0,0,0,0,0,OFBiz
0.004979253,0.240248963,0.069709544,0.097095436,0.903774001,1.345445925,1.341545456,0.70819,0.857676349,0.019502075,0.121576763,0.001244813,0.616182573,-0.251938278,0.210223077,0,0,0,0,33.12450933,0,1,1,1,0,Hive
0.026392962,0.258064516,0.287390029,0.281524927,0.95721589,1.463296788,1.451877916,0.555289443,0.580645161,0.055718475,0.357771261,0.005865103,0.695014663,-0.176426923,0.24190211,8,0,0,0,27.63637728,0,1,1,1,0,Camel
0,0,0,0.033333333,0.833185063,1.225615109,1.222079609,0.75571,0.733333333,0.1,0.166666667,0,0.333333333,-0.163333333,0.22921,0,0,0,0,10.4,1,0,0,1,0,Hadoop Common
0.25,0.75,0.25,0,0.979634933,1.54802255,1.549203175,0.323225,0,0,1,0,0.75,0,0.154225,0,0,1,0,63,0,0,0,0,0,Hadoop Common
0,0.6,0.233333333,0,0.753591442,1.124767107,1.129660479,0.754063333,0.866666667,0.033333333,0.066666667,0.033333333,0.433333333,-0.1875,0.169226087,0,0,0,0,0,0,0,0,1,0,OFBiz
0,0,0,0,1.27172005,1.83315915,1.87376325,0.628551125,0.5,0,0.5,0,0.5,-0.0625,0.3,0,0,0,0,72,0,0,0,0,0,Hibernate ORM
0,0,0,0.5,1.14820355,1.7392982,1.78662985,0.63335,0,0,1,0,0,-0.04265,0,0,0,0,0,54,0,0,0,0,0,Camel
0.04,0.08,0.08,0.72,1.048074631,1.522658803,1.522508596,0.474812,0.56,0.04,0.36,0.04,0.76,-0.125,0.1622,0,0,3,0,51.85714286,0,0,0,0,0,Hadoop Common
0,0.25862069,0,0.086206897,0.666887141,1.0293333,1.025111638,0.80355,0.879310345,0.017241379,0.103448276,0,0.5,-0.0982,0.185148276,0,0,0,0,65.24688083,0,0,0,0,0,OFBiz
0.011787819,0.241650295,0.263261297,0.387033399,0.88337851,1.326921739,1.313093334,0.608201179,0.634577603,0.023575639,0.339882122,0.001964637,0.63654224,-0.160359677,0.261145758,0,0,4,0,21.53328237,1,0,0,1,0,Hadoop Common
0,0.058823529,0.058823529,0.176470588,1.085643076,1.595058124,1.610751412,0.611195403,0.529411765,0.058823529,0.411764706,0,0.529411765,-0.176649305,0.397959956,0,0,0,0,20.23529412,0,0,0,0,0,Hibernate ORM
0.002906977,0.238372093,0.052325581,0.081395349,0.796970363,1.240094541,1.223269687,0.619472965,0.718023256,0.029069767,0.252906977,0,0.473837209,-0.126141667,0.183112062,6,0,9,0,102.8079249,1,1,0,1,0,OFBiz
0.014669927,0.041564792,0.080684597,0.217603912,1.061937492,1.584206571,1.594033526,0.530491443,0.601466993,0.053789731,0.344743276,0,0.506112469,-0.163497015,0.217595455,1,0,0,1,61.00736106,0,0,0,0,0,Hive
0,0.024390244,0.097560976,0.390243902,0.921145227,1.334852686,1.304243342,0.563408165,0.463414634,0.073170732,0.414634146,0.048780488,0.463414634,-0.100427827,0.202129138,0,0,0,0,8.853658537,0,0,0,0,0,Wicket
0.012738854,0.057324841,0.184713376,0.324840764,0.877760365,1.340212038,1.308354731,0.653718471,0.554140127,0.101910828,0.337579618,0.006369427,0.515923567,-0.161964,0.22618625,0,0,0,1,81.44310664,0,0,0,0,0,HBase
0,0,0,0.125,1.223626854,1.862517613,1.821221213,0.5648,0.875,0,0.125,0,0.5,-0.175,0.161566667,0,0,0,0,17.5,0,0,0,0,0,OFBiz
0,0.25,0.125,0.25,1.089665175,1.492756688,1.50103795,0.7556875,0.625,0.25,0.125,0,0.5,0,0.475,0,0,0,0,24.75,0,0,0,0,0,OFBiz
0,0.181818182,0.090909091,0.454545455,1.069111816,1.602230063,1.63684507,0.582790909,0.636363636,0.181818182,0.181818182,0,0.545454545,-0.0512,0.14682,0,0,1,0,42.54545455,0,0,0,0,0,OFBiz
